ID_CLIENT;ID_CMDE;CODE_MAG;DT_CMDE;QTE_ART;MTT_REMISE;QT_UNIV1;CA_UNIV1;QT_UNIV2;CA_UNIV2;QT_UNIV3;CA_UNIV3;CA_UNIV5;QT_UNIV5;QT_UNIV4;CA_UNIV4;CA_TOTAL;TICKET;COLLECTION;CANAL_ACHAT;FLAG_SOLDE;QTART_SOLDE;CA_SOLDE;QTART_PROMO;CA_PROMO
9002011967;10022227;809;20/10/2012;2;0;1;41.3;;;;;;;;;170.3;1;AH;STORE;0;;;;
9002011967;10021668;809;13/09/2012;2;33;2;77;;;;;;;;;77;1;AH;STORE;0;;;;
9002011967;10016057;809;03/01/2012;3;99.5;3;99.5;;;;;;;;;99.5;1;AH;STORE;0;;;;
9002011979;10007225;889;14/12/2012;1;0;1;75;;;;;;;;;75;1;AH;STORE;0;;;;
9002012123;10048443;811;27/08/2013;-1;0;0;0;-1;-45;;;;;;;-45;-1;AH;STORE;0;;;;
9002012123;10048265;811;20/08/2013;2;0;1;75;1;45;;;;;;;120;1;AH;STORE;0;;;;
9002012123;10043393;811;18/04/2013;1;0;;;1;35;;;;;;;35;1;PE;STORE;0;;;;
9002012123;10043346;811;15/04/2013;2;0;1;65;1;35;;;;;;;100;1;PE;STORE;0;;;;
9002012123;10036690;811;11/09/2012;1;0;;;;;;;;;1;35;35;1;AH;STORE;0;;;;
9002012270;10117612;23;06/06/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;PE;STORE;0;;;;
9002012270;10006161;69;16/02/2013;1;12;;;1;27;;;;;;;27;1;AH;STORE;1;;;;
9002012270;10001159;69;10/11/2012;2;39;2;91;;;;;;;;;91;1;AH;STORE;0;;;;
9002012272;10095633;27;25/05/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9002012331;10019113;994;14/12/2012;2;0;1;65;1;39;;;;;;;104;1;AH;STORE;0;;;;
9002013111;10063834;49;19/08/2013;1;0;;;1;45;;;;;;;45;1;AH;STORE;0;;;;
9002013111;10058934;49;04/06/2013;2;0;1;69;1;35;;;;;;;104;1;PE;STORE;0;;;;
9002013111;10058897;15;23/03/2013;2;0;2;114.5;;;;;;;;;114.5;1;PE;STORE;0;;;;
9002013111;10058867;15;23/03/2013;4;0;;;1;39;;;69.3;1;;;299.6;1;PE;STORE;0;;;;
9002013146;10055013;44;24/10/2013;1;0;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
9002013146;10043163;44;07/10/2012;2;0;2;124;;;;;;;;;124;1;AH;STORE;0;;;;
9002013288;10071055;53;08/12/2013;3;11.7;2;180;;;;;;;1;27.3;207.3;1;AH;STORE;0;;;;
9002013288;10063402;53;27/03/2013;1;0;;;1;34.3;;;;;;;34.3;1;PE;STORE;0;;;;
9002013288;10059952;53;23/12/2012;1;0;;;;;;;;;;;99;1;AH;STORE;0;;;;
9002013288;10059908;53;22/12/2012;1;12;1;53;;;;;;;;;53;1;AH;STORE;0;;;;
9002013288;10057955;53;03/10/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9002013288;10057883;53;01/10/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9002013292;10061962;47;24/03/2012;1;24;1;31;;;;;;;;;31;1;PE;STORE;0;;;;
9002013292;10061961;47;24/03/2012;1;0;;;;;1;38.5;;;;;38.5;1;PE;STORE;0;;;;
9002013292;10061960;47;24/03/2012;2;0;;;;;;;;;1;69;128;1;PE;STORE;0;;;;
9002013637;10029747;11;14/01/2012;2;6.6;1;28.8;;;;;;;;;59.4;1;AH;STORE;1;;;;
9002013840;10051614;59;27/06/2013;1;0;1;33;;;;;;;;;33;1;PE;STORE;1;;;;
9002013942;310026138;821;11/03/2013;1;15;;;;;;;;;1;205;205;1;PE;WEB;0;;;;
9002013942;310008415;821;13/12/2012;1;72;;;;;;;;;1;168;168;1;AH;WEB;0;;;;
9002013942;10154418;23;25/09/2013;1;28.5;;;;;;;66.5;1;;;66.5;1;AH;STORE;0;;;;
9002013942;10132540;23;05/12/2012;1;15;1;54;;;;;;;;;54;1;AH;STORE;0;;;;
9002013942;10131114;23;06/11/2012;2;59.4;;;;;;;138.6;2;;;138.6;1;AH;STORE;0;;;;
9002013942;10075505;150;03/05/2013;1;40;;;1;19;;;;;;;19;1;PE;STORE;0;;;;
9002013942;10045589;6;28/02/2013;2;24;;;;;;;;;;;96;1;PE;STORE;0;;;;
9002013942;10045588;6;28/02/2013;1;24;1;51;;;;;;;;;51;1;PE;STORE;0;;;;
9002013942;10000734;154;28/12/2012;1;0;1;39;;;;;;;;;39;1;AH;STORE;0;;;;
9002014423;10052340;22;07/08/2012;3;0;1;14.9;1;39;;;;;;;112.9;1;AH;STORE;0;;;;
9002014423;10021985;63;23/11/2012;1;8;;;1;27;;;;;;;27;1;AH;STORE;0;;;;
9002014423;10011100;63;06/01/2012;4;144;3;104.5;;;1;39.5;;;;;144;1;AH;STORE;0;;;;
9002014465;10056484;3;24/02/2012;1;0;;;;;;;;;;;55;1;AH;STORE;1;;;;
9002014629;10101606;54;03/12/2013;2;57.9;;;;;;;;;1;2.8;86.1;1;AH;STORE;0;;;;
9002014629;10097144;54;23/07/2013;1;0;;;;;;;;;1;39;39;1;PE;STORE;1;;;;
9002014629;10092994;54;31/05/2013;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
9002014629;10082361;54;14/11/2012;2;0;1;65;;;;;;;1;69;134;1;AH;STORE;0;;;;
9002014629;10070305;54;03/03/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9002014629;10069226;54;08/02/2012;1;0;;;;;;;;;;;69;1;AH;STORE;1;;;;
9002014629;10056422;59;28/10/2013;2;0;;;;;1;79;;;1;49;128;1;AH;STORE;0;;;;
9002014804;10071706;19;31/07/2013;1;0;;;1;8.7;;;;;;;8.7;1;PE;STORE;1;;;;
9002015692;310026668;821;22/03/2013;2;33;2;77;;;;;;;;;77;1;PE;WEB;0;;;;
9002015692;10138540;2;09/11/2013;1;29.8;;;;;;;;;;;119.2;1;AH;STORE;0;;;;
9002015692;10084582;54;27/12/2012;4;117.5;1;32.5;;;2;104.5;;;;;166.5;1;AH;STORE;0;;;;
9002015692;10007805;864;18/05/2013;1;0;;;;;1;79;;;;;79;1;PE;STORE;0;;;;
9002015692;10005519;864;16/05/2012;2;0;1;69;;;;;89;1;;;158;1;PE;STORE;0;;;;
9002016053;10067379;27;05/04/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9002016102;310243706;821;26/06/2013;4;69.5;;;2;58.5;;;;;1;24.5;122.5;1;PE;WEB;1;;;;
9002016728;10118790;23;23/06/2012;3;86.8;1;32.5;;;;;62.3;1;;;136.2;1;PE;STORE;0;;;;
9002016728;10024496;905;16/11/2013;1;11.8;1;47.2;;;;;;;;;47.2;1;AH;STORE;0;;;;
9002016789;310032969;821;04/04/2013;4;0;4;278;;;;;;;;;278;1;PE;WEB;0;;;;
9011003352;20002044;52;05/07/2012;2;0;1;34.9;;;1;49.9;;;;;84.8;1;PE;STORE;1;;;;
9011003352;10092100;901;29/12/2012;3;79.2;2;71.5;;;1;48.3;;;;;119.8;1;AH;STORE;0;;;;
9011003352;10087504;901;27/06/2012;1;2.99;;;;;1;26.91;;;;;26.91;1;PE;STORE;1;;;;
9011003352;10086557;901;05/05/2012;1;13;1;52;;;;;;;;;52;1;PE;STORE;0;;;;
9011003352;10085148;9;10/11/2012;1;26.7;1;62.3;;;;;;;;;62.3;1;AH;STORE;0;;;;
9011003352;10063462;9;21/01/2012;1;7.35;;;;;;;41.65;1;;;41.65;1;AH;STORE;1;;;;
9011003552;10088017;901;06/07/2012;2;0;2;69.8;;;;;;;;;69.8;1;PE;STORE;1;;;;
9011003773;10085960;901;05/04/2012;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9011003773;10084370;901;25/01/2012;1;4.4;1;17.6;;;;;;;;;17.6;1;AH;STORE;1;;;;
9011003773;10095977;901;27/06/2013;2;0;;;;;;;;;;;99.9;1;PE;STORE;1;;;;
9011003773;10084063;901;17/01/2012;2;5.3;2;47.7;;;;;;;;;47.7;1;AH;STORE;1;;;;
9011003773;10087286;901;13/06/2012;3;67.8;;;1;19.5;;;;;1;48.3;109.2;1;PE;STORE;0;;;;
9011003827;10090500;901;11/10/2012;1;59.7;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
9011003827;10006588;979;19/09/2012;1;0;;;;;;;85;1;;;85;1;AH;STORE;0;;;;
9011003900;10098855;901;22/11/2013;1;12;;;;;1;67;;;;;67;1;AH;STORE;0;;;;
9011003900;10097872;901;20/09/2013;2;24;1;57.5;;;1;62.5;;;;;120;1;AH;STORE;0;;;;
9011003900;10098399;901;22/10/2013;1;0;;;;;;;;;;;55.3;1;AH;STORE;0;;;;
9011003900;10090124;901;28/09/2012;3;57.9;;;;;1;59.5;;;1;27.3;135.1;1;AH;STORE;0;;;;
9011003900;10095653;901;15/06/2013;1;32.7;;;;;;;76.3;1;;;76.3;1;PE;STORE;0;;;;
9011003900;10095185;901;16/05/2013;1;24;;;;;1;51;;;;;51;1;PE;STORE;0;;;;
9011003900;10095703;901;19/06/2013;2;34.7;;;1;21;1;48.3;;;;;69.3;1;PE;STORE;0;;;;
9011003900;10095186;901;16/05/2013;1;17.7;;;1;41.3;;;;;;;41.3;1;PE;STORE;0;;;;
9011003900;10094711;901;17/04/2013;1;26.7;;;;;1;62.3;;;;;62.3;1;PE;STORE;0;;;;
9011003900;10093929;901;27/02/2013;1;24;;;;;;;;;;;45;1;PE;STORE;0;;;;
9011003900;10094000;901;28/02/2013;3;55.4;1;71.2;;;1;63.2;;;;;221.6;1;PE;STORE;0;;;;
9011003900;10091593;901;13/12/2012;1;23.7;1;55.3;;;;;;;;;55.3;1;AH;STORE;0;;;;
9011003900;10092725;901;16/01/2013;2;0;2;89.8;;;;;;;;;89.8;1;AH;STORE;1;;;;
9011003900;10091120;901;13/11/2012;1;24;;;;;;;;;1;15;15;1;AH;STORE;0;;;;
9011003900;10092075;901;28/12/2012;2;25.5;1;59.5;;;1;65;;;;;124.5;1;AH;STORE;0;;;;
9011003900;10096687;901;17/07/2013;1;0;;;;;1;19.5;;;;;19.5;1;PE;STORE;1;;;;
9011003900;10094650;901;12/04/2013;1;22.5;1;52.5;;;;;;;;;52.5;1;PE;STORE;0;;;;
9011003900;10089658;901;06/09/2012;1;60;;;;;;;;;;;9;1;AH;STORE;0;;;;
9011003900;10090708;901;26/10/2012;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9011003900;10086518;901;04/05/2012;1;12;;;;;;;;;1;33;33;1;PE;STORE;0;;;;
9011003900;10089803;901;13/09/2012;3;68.1;;;;;2;110.6;;;;;158.9;1;AH;STORE;0;;;;
9011003900;10088411;901;17/07/2012;1;7.98;1;31.92;;;;;;;;;31.92;1;PE;STORE;1;;;;
9011003900;10086517;901;04/05/2012;2;22.8;;;1;47.2;1;44;;;;;91.2;1;PE;STORE;0;;;;
9011003900;10086931;901;25/05/2012;1;0;;;1;45;;;;;;;45;1;PE;STORE;0;;;;
9011003900;10086650;901;10/05/2012;1;15;;;;;1;44;;;;;44;1;PE;STORE;0;;;;
9011003900;10085843;901;29/03/2012;0;-11.25;-1;-63.75;;;;;;;;;1.25;0;PE;STORE;0;;;;
9011003900;10087190;901;08/06/2012;5;116.3;1;29.5;;;1;35.4;83.3;1;;;244.7;1;PE;STORE;0;;;;
9011003900;10085557;901;16/03/2012;1;6.75;;;;;;;;;1;38.25;38.25;1;PE;STORE;0;;;;
9011003900;10085220;901;01/03/2012;1;24;;;;;1;35;;;;;35;1;PE;STORE;0;;;;
9011003900;10085221;901;01/03/2012;1;11.25;1;63.75;;;;;;;;;63.75;1;PE;STORE;0;;;;
9011003900;10031179;811;10/04/2012;3;72.9;;;;;;;66.5;1;1;27.3;170.1;1;PE;STORE;0;;;;
9011003900;10026271;65;11/02/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
9011003936;10099059;901;03/12/2013;1;0;;;;;;;129;1;;;129;1;AH;STORE;0;;;;
9011003936;10095218;901;17/05/2013;3;16.5;2;103.5;;;;;;;1;39;142.5;1;PE;STORE;0;;;;
9011003936;10098958;901;29/11/2013;2;32.4;1;62.3;;;;;;;1;13.3;75.6;1;AH;STORE;0;;;;
9011004023;10097589;901;30/08/2013;1;10.35;1;58.65;;;;;;;;;58.65;1;AH;STORE;0;;;;
9011004023;10099451;901;22/12/2013;1;17;1;68;;;;;;;;;68;1;AH;STORE;0;;;;
9011004023;10091743;901;18/12/2012;1;0;;;;;;;;;;;69;1;AH;STORE;0;;;;
9011004023;10087889;901;03/07/2012;2;0;2;64.8;;;;;;;;;64.8;1;PE;STORE;1;;;;
9011004023;10089509;901;30/08/2012;2;13.75;;;2;66.25;;;;;;;66.25;1;AH;STORE;0;;;;
9011004023;10090042;901;27/09/2012;1;11.7;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
9011004023;10087428;901;21/06/2012;1;16.5;1;38.5;;;;;;;;;38.5;1;PE;STORE;0;;;;
9011004032;10031947;817;07/01/2012;2;85;1;47.5;;;;;;;;;85;1;AH;STORE;0;;;;
9011004099;10020190;812;21/01/2012;1;5.25;;;;;1;29.75;;;;;29.75;1;AH;STORE;1;;;;
9011004099;10085001;901;18/02/2012;2;11.6;;;;;;;46.4;2;;;46.4;1;AH;STORE;1;;;;
9011004099;10085694;901;22/03/2012;1;24;1;41;;;;;;;;;41;1;PE;STORE;0;;;;
9011004099;10088800;901;25/07/2012;1;0;;;;;1;29.9;;;;;29.9;1;PE;STORE;1;;;;
9011004099;10026412;812;25/10/2012;1;0;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
9011004099;10084425;901;27/01/2012;2;14.8;;;;;2;59.2;;;;;59.2;1;AH;STORE;1;;;;
9011004099;10083983;901;14/01/2012;1;3.7;;;;;;;;;;;33.3;1;AH;STORE;1;;;;
9011004099;10087950;901;04/07/2012;3;15;1;29.9;1;24.9;1;34.9;;;;;89.7;1;PE;STORE;1;;;;
9011004099;10084002;901;16/01/2012;2;12.4;1;27;;;;;;;;;111.6;1;AH;STORE;1;;;;
9011004099;10029168;812;05/02/2013;2;0;;;;;;;39.8;2;;;39.8;1;AH;STORE;1;;;;
9011004099;10045439;854;29/07/2013;2;0;1;26;;;;;29.7;1;;;55.7;1;PE;STORE;1;;;;
9011004264;10098075;901;28/09/2013;2;43.2;1;48.3;;;1;52.5;;;;;100.8;1;AH;STORE;0;;;;
9011004264;10097601;901;30/08/2013;1;12;;;;;;;;;;;67;1;AH;STORE;0;;;;
9011004264;10088226;50;30/04/2013;2;0;;;1;35;;;;;;;94;1;PE;STORE;0;;;;
9011004264;10094796;901;20/04/2013;2;37.2;2;86.8;;;;;;;;;86.8;1;PE;STORE;0;;;;
9011004386;10091795;901;20/12/2012;1;8;;;;;;;;;;;51;1;AH;STORE;0;;;;
9011004386;10091048;901;09/11/2012;1;20.7;;;;;1;48.3;;;;;48.3;1;AH;STORE;0;;;;
9011004386;10090265;901;29/09/2012;1;10.5;;;1;24.5;;;;;;;24.5;1;AH;STORE;0;;;;
9011004386;10089596;901;03/09/2012;1;24;;;1;11;;;;;;;11;1;AH;STORE;0;;;;
9011004386;10089831;901;14/09/2012;1;15;1;44;;;;;;;;;44;1;AH;STORE;0;;;;
9011004386;10087555;901;27/06/2012;2;7.48;1;31.41;;;1;35.91;;;;;67.32;1;PE;STORE;1;;;;
9011004386;10087383;901;18/06/2012;3;61.2;;;2;49.5;;;;;;;97.8;1;PE;STORE;0;;;;
9011004386;10026041;810;05/04/2012;1;0;;;1;45;;;;;;;45;1;PE;STORE;0;;;;
9011004386;10027353;810;23/05/2012;1;0;;;1;29;;;;;;;29;1;PE;STORE;0;;;;
9011004386;10023039;810;18/01/2012;1;0;1;25;;;;;;;;;25;1;AH;STORE;1;;;;
9011004386;10025404;810;16/03/2012;1;8;;;1;37;;;;;;;37;1;PE;STORE;0;;;;
9011004386;10022740;810;14/01/2012;1;0;;;1;22;;;;;;;22;1;AH;STORE;1;;;;
9011004426;10093315;901;31/01/2013;1;0;1;19.9;;;;;;;;;19.9;1;AH;STORE;1;;;;
9011004521;10095919;901;26/06/2013;2;0;;;1;28;;;63.2;1;;;91.2;1;PE;STORE;1;;;;
9011004521;10094217;901;15/03/2013;2;0;;;;;1;79;;;;;158;1;PE;STORE;0;;;;
9011004521;10090458;901;09/10/2012;2;0;;;2;74;;;;;;;74;1;AH;STORE;0;;;;
9011004521;10093032;901;23/01/2013;1;0;;;;;;;;;;;79.9;1;AH;STORE;1;;;;
9011004521;10087188;901;08/06/2012;5;117.6;;;2;39;2;64.9;59.5;1;;;163.4;1;PE;STORE;0;;;;
9011004539;10085921;901;02/04/2012;1;25;;;;;;;;;1;0;0;1;PE;STORE;0;;;;
9011004539;10084638;901;04/02/2012;2;0;1;29;;;;;;;;;78;1;AH;STORE;1;;;;
9011004616;10085433;901;10/03/2012;1;11.85;1;67.15;;;;;;;;;67.15;1;PE;STORE;0;;;;
9011004745;10094949;901;02/05/2013;1;0;1;69;;;;;;;;;69;1;PE;STORE;0;;;;
9011004745;10094950;901;02/05/2013;1;0;;;;;;;;;;;139;1;PE;STORE;0;;;;
9011004798;10085764;901;24/03/2012;1;9;;;;;;;;;1;0;0;1;PE;STORE;0;;;;
9011004798;10089189;901;06/08/2012;1;0;;;;;;;;;;;49.9;1;AH;STORE;0;;;;
9011004798;10040242;817;18/08/2012;1;0;;;;;;;;;;;54.9;1;AH;STORE;0;;;;
9011004798;10033832;812;16/09/2013;1;0;;;;;;;;;;;119;1;AH;STORE;0;;;;
9011004798;10085158;901;25/02/2012;1;2.85;;;;;;;;;1;16.15;16.15;1;AH;STORE;1;;;;
9011004798;10020007;812;18/01/2012;1;0;;;;;;;49;1;;;49;1;AH;STORE;1;;;;
9011004798;10084441;901;28/01/2012;2;13.8;;;;;;;;;;;124.2;1;AH;STORE;1;;;;
9011004798;10093398;901;02/02/2013;1;0;;;;;;;;;;;89.9;1;AH;STORE;1;;;;
9011004798;10025515;812;26/09/2012;1;0;;;;;;;25;1;;;25;1;AH;STORE;0;;;;
9011004915;10070841;22;05/12/2013;1;22.5;;;;;1;52.5;;;;;52.5;1;AH;STORE;0;;;;
9011004915;10048133;22;04/06/2012;0;0;;;0;0;;;;;;;0;0;PE;STORE;0;;;;
9011004915;10048125;22;04/06/2012;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9011004915;10042642;22;19/01/2012;1;0;;;1;22;;;;;;;22;1;AH;STORE;1;;;;
9011004959;10089316;901;16/08/2012;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
9011004959;10088094;901;07/07/2012;1;0;;;;;;;;;1;39;39;1;PE;STORE;1;;;;
9011004959;10087593;901;27/06/2012;1;2.49;;;1;22.41;;;;;;;22.41;1;PE;STORE;1;;;;
9011004959;10085337;901;06/03/2012;4;32.4;;;3;98.4;;;;;1;31.2;129.6;1;PE;STORE;0;;;;
9011004988;10093623;901;12/02/2013;1;0;;;;;;;;;;;49.9;1;AH;STORE;1;;;;
9011004988;10087736;901;29/06/2012;10;66.4;4;112.14;1;8.91;;;71.91;1;;;372.6;1;PE;STORE;1;;;;
9011004988;10086324;901;24/04/2012;2;11.8;;;1;49;;;;;;;96.2;1;PE;STORE;0;;;;
9011005205;10095758;901;22/06/2013;1;19.5;1;45.5;;;;;;;;;45.5;1;PE;STORE;0;;;;
9011005402;10084931;901;15/02/2012;3;20.7;;;;;;;;;2;14;48.3;1;AH;STORE;1;;;;
9011005423;10094543;901;30/03/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9011005423;10092668;901;14/01/2013;1;0;;;1;12.9;;;;;;;12.9;1;AH;STORE;1;;;;
9011005423;10092639;901;12/01/2013;2;0;1;49.9;1;12.9;;;;;;;62.8;1;AH;STORE;1;;;;
9011005423;10091327;901;28/11/2012;2;0;;;2;47.6;;;;;;;47.6;1;AH;STORE;0;;;;
9011005423;10087524;901;27/06/2012;1;4.99;;;;;;;44.91;1;;;44.91;1;PE;STORE;1;;;;
9011005423;10085380;901;08/03/2012;-1;0;;;;;;;;;-1;-39;-39;-1;PE;STORE;0;;;;
9011005423;10085174;901;27/02/2012;1;0;;;;;;;;;1;39;39;1;AH;STORE;1;;;;
9011005503;10086093;901;13/04/2012;1;29.7;;;;;;;;;;;69.3;1;PE;STORE;0;;;;
9011005503;10086075;901;12/04/2012;1;0;;;;;;;85;1;;;85;1;PE;STORE;0;;;;
9011005519;10086239;901;20/04/2012;1;10;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9011005768;10089348;901;18/08/2012;3;0;1;19.9;1;39;;;;;;;127.9;1;AH;STORE;0;;;;
9011005794;10094942;901;30/04/2013;1;0;;;;;1;59;;;;;59;1;PE;STORE;0;;;;
9011005794;10089907;901;17/09/2012;0;0;0;-4;;;;;;;;;-4;0;AH;STORE;0;;;;
9011005794;10089737;901;11/09/2012;1;10.35;1;58.65;;;;;;;;;58.65;1;AH;STORE;0;;;;
9011005794;10089720;901;10/09/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
9011005877;10096589;901;13/07/2013;1;0;;;;;;;65.4;1;;;65.4;1;PE;STORE;1;;;;
9011005877;10090735;901;27/10/2012;1;0;1;55.3;;;;;;;;;55.3;1;AH;STORE;0;;;;
9011005981;10093272;901;30/01/2013;3;0;;;2;24.8;;;;;1;19.9;44.7;1;AH;STORE;1;;;;
9011005981;10092336;901;09/01/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
9011005988;10092542;901;12/01/2013;1;0;;;;;;;;;;;99.9;1;AH;STORE;1;;;;
9011006002;10092960;901;19/01/2013;1;0;;;;;;;79.9;1;;;79.9;1;AH;STORE;1;;;;
9011006041;10093467;901;05/02/2013;4;14.9;1;15;;;;;19.9;1;;;74.7;1;AH;STORE;1;;;;
9011006108;10094599;901;06/04/2013;2;0;1;75;;;;;;;1;35;110;1;PE;STORE;0;;;;
9011006108;10008963;957;13/04/2013;1;0;;;;;;;;;1;35;35;1;PE;STORE;0;;;;
9011006146;10095014;901;04/05/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
9011006167;10095290;901;18/05/2013;1;11.7;;;1;27.3;;;;;;;27.3;1;PE;STORE;0;;;;
9011006275;10096618;901;15/07/2013;1;0;;;;;;;;;;;34.5;1;PE;STORE;1;;;;
9011006284;10096698;901;17/07/2013;3;0;;;;;1;48.3;;;;;105;1;PE;STORE;1;;;;
9011006284;10050462;817;24/07/2013;1;0;;;1;10.5;;;;;;;10.5;1;PE;STORE;1;;;;
9011006398;10098131;901;01/10/2013;3;0;1;85;;;;;95;1;;;249;1;AH;STORE;0;;;;
9011006443;10099168;901;07/12/2013;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
9011006443;10098530;901;29/10/2013;1;0;;;1;27.3;;;;;;;27.3;1;AH;STORE;0;;;;
9011006465;10098749;901;13/11/2013;0;0;0;0;;;;;;;;;0;0;AH;STORE;0;;;;
9011006465;10098748;901;13/11/2013;1;17;1;68;;;;;;;;;68;1;AH;STORE;0;;;;
9011006465;10098747;901;13/11/2013;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
9031000203;10039786;854;04/03/2013;1;10.35;;;;;1;58.65;;;;;58.65;1;PE;STORE;0;;;;
9031000203;10035205;854;11/12/2012;1;12;1;53;;;;;;;;;53;1;AH;STORE;0;;;;
9031000203;10013662;983;29/10/2012;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
9031000203;10013659;983;29/10/2012;1;0;1;99;;;;;;;;;99;1;AH;STORE;0;;;;
9031000203;10013209;983;08/10/2012;4;0;1;48.3;3;107.8;;;;;;;156.1;1;AH;STORE;0;;;;
9031000203;10011355;903;29/11/2013;1;20.7;;;;;;;;;;;48.3;1;AH;STORE;0;;;;
9031000203;10006642;903;18/05/2013;1;12;;;1;33;;;;;;;33;1;PE;STORE;0;;;;
9031000203;10005439;903;21/03/2013;1;24;;;;;1;45;;;;;45;1;PE;STORE;0;;;;
9031000203;10000441;903;25/09/2012;3;0;1;69;;;;;;;1;45;233;1;AH;STORE;0;;;;
9031000210;10033891;854;31/10/2012;1;0;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
9031000210;10000454;903;26/09/2012;1;0;1;45;;;;;;;;;45;1;AH;STORE;0;;;;
9031000253;10011391;903;30/11/2013;1;0;1;85;;;;;;;;;85;1;AH;STORE;0;;;;
9031000253;10000558;903;29/09/2012;2;30;1;45.5;1;24.5;;;;;;;70;1;AH;STORE;0;;;;
9031000371;10000802;903;10/10/2012;3;33.6;1;65;1;31.2;;;103.2;1;;;199.4;1;AH;STORE;0;;;;
9031000390;10005576;903;27/03/2013;1;0;1;69;;;;;;;;;69;1;PE;STORE;0;;;;
9031000390;10004154;903;29/01/2013;2;0;;;;;;;;;1;39;108;1;AH;STORE;1;;;;
9031000390;10000848;903;12/10/2012;1;0;;;1;35;;;;;;;35;1;AH;STORE;0;;;;
9031000455;10039956;854;09/03/2013;1;15;;;;;;;;;;;104;1;PE;STORE;0;;;;
9031000455;10005083;903;02/03/2013;2;40;;;;;;;;;1;29.12;118;1;PE;STORE;0;;;;
9031000455;10001685;903;19/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
9031000455;10001648;903;17/11/2012;2;50.25;;;;;;;80.75;1;;;284.75;1;AH;STORE;0;;;;
9031000455;10001006;903;20/10/2012;3;0;;;2;58.8;;;;;;;257.8;1;AH;STORE;0;;;;
9031000498;10050031;811;16/11/2013;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
9031000498;10001132;903;26/10/2012;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9031000501;310509896;821;25/10/2013;1;19.5;;;;;;;;;;;45.5;1;AH;WEB;0;;;;
9031000501;10010690;903;25/10/2013;2;0;1;48.3;;;;;;;;;103.6;1;AH;STORE;0;;;;
9031000501;10005473;903;22/03/2013;3;0;1;59;1;34.3;1;59.5;;;;;152.8;1;PE;STORE;0;;;;
9031000501;10001136;903;26/10/2012;1;0;;;;;;;;;;;59;1;AH;STORE;0;;;;
9031000514;10001166;903;27/10/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
9031000573;10010277;903;04/10/2013;1;0;;;;;;;;;;;159;1;AH;STORE;0;;;;
9031000573;10010214;903;30/09/2013;1;0;1;59;;;;;;;;;59;1;AH;STORE;0;;;;
9031000573;10001311;903;02/11/2012;2;0;2;138;;;;;;;;;138;1;AH;STORE;0;;;;
9031000573;10001310;903;02/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
9031000612;10035093;854;08/12/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
9031000612;10004826;903;15/02/2013;1;14.85;;;;;;;;;;;84.15;1;AH;STORE;1;;;;
9031000612;10001424;903;07/11/2012;3;62.7;3;146.3;;;;;;;;;146.3;1;AH;STORE;0;;;;
9031000640;10011527;903;07/12/2013;1;13.5;;;;;;;;;1;31.5;31.5;1;AH;STORE;0;;;;
9031000640;10006436;903;11/05/2013;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
9031000640;10001771;903;24/11/2012;1;0;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
9031000640;10001509;903;10/11/2012;2;35.4;;;1;34.3;;;;;;;82.6;1;AH;STORE;0;;;;
9031000649;10001547;903;10/11/2012;2;40.2;;;;;;;;;1;45.5;93.8;1;AH;STORE;0;;;;
