ID_CLIENT;CIVILITE;DATE_NAIS;DATE_CREATION;CODE_POSTAL;FLAG_EMAIL;FLAG_MOBILE;NB_ENFANT;OPTIN_EMAIL;OPTIN_SMS;FLAG_ADRESSE;NPAI_ADRESSE
9111002368;2;;14/11/2012;31400;0;1;;;;;
9111002447;2;;08/12/2012;31000;0;1;;;;;
9111002523;2;;29/12/2012;.;1;1;;;;;
9111002574;2;;01/03/2013;31000;1;1;;;;;
9111002618;2;;16/03/2013;31100;0;1;;;;;
9111002647;2;;25/03/2013;31700;0;1;;;;;
9111002863;2;;31/05/2013;31000;1;1;;;;;
9111002877;2;;05/06/2013;31590;1;0;;;;;
9111002978;2;;04/09/2013;.;1;1;;;;;
9111003110;2;;17/10/2013;31000;1;1;;;;;
9111003115;3;;18/10/2013;.;0;1;;;;;
9111003149;2;;24/10/2013;82290;1;1;;;;;
9111003154;2;;25/10/2013;.;0;1;;;;;
9111003173;2;;29/10/2013;31200;0;0;;;;;
9111003286;2;;21/11/2013;31500;1;1;;;;;
9111003348;2;;04/12/2013;.;0;1;;;;;
9111003389;2;;14/12/2013;31200;1;0;;;;;
9151000084;2;11/04/1938;04/03/2011;50440;1;0;;;;;
9151000137;2;;10/03/2011;50100;1;0;;;;;
9151000241;2;09/07/1970;24/03/2011;14470;0;1;;;;;
9151000288;2;08/08/1962;30/03/2011;50100;0;1;;;;;
9151000295;2;18/09/1977;01/04/2011;50310;1;1;;;;;
9151000298;2;21/03/1959;01/04/2011;50120;1;1;;;;;
9151000420;3;24/10/1989;20/04/2011;59800;1;1;;;;;
9151000466;2;30/12/1990;30/04/2011;50460;1;0;;;;;
9151000735;2;05/11/1973;24/06/2011;50100;1;0;;;;;
9151000808;2;14/05/1952;30/06/2011;50130;1;1;;;;;
9151000887;2;25/05/1960;13/07/2011;50100;1;1;;;;;
9151000907;3;13/01/1981;15/07/2011;92250;1;1;;;;;
9151001062;2;10/09/1992;29/07/2011;69130;1;1;;;;;
9151001072;3;01/12/1989;30/07/2011;50110;0;1;;;;;
9151001106;2;12/02/1988;05/08/2011;50110;1;1;;;;;
9151001163;3;06/02/1981;23/08/2011;50120;1;1;;;;;
9151001199;2;03/11/1966;02/09/2011;50100;1;1;;;;;
9151001229;3;09/09/1986;10/09/2011;22190;1;0;;;;;
9151001452;2;18/03/1959;30/11/2011;50100;0;1;;;;;
9151001523;2;26/10/1954;22/12/2011;50690;1;1;;;;;
9151001625;2;07/01/1980;25/01/2012;50500;1;1;;;;;
9151001819;2;17/01/1973;17/03/2012;14400;1;1;;;;;
9151001855;2;11/03/1943;03/04/2012;.;1;0;;;;;
9151001866;2;10/10/1986;07/04/2012;50100;1;0;;;;;
9151001874;2;16/03/1987;10/04/2012;50310;0;1;;;;;
9151001881;2;21/04/1984;13/04/2012;50570;1;1;;;;;
9151001928;3;;30/04/2012;.;1;1;;;;;
9151002149;2;16/07/1989;28/07/2012;50100;1;1;;;;;
9151002172;2;31/05/1994;04/08/2012;50100;1;1;;;;;
9151002213;2;28/09/1946;01/09/2012;50120;0;1;;;;;
9151002230;2;24/12/1989;08/09/2012;75014;0;1;;;;;
9151002406;3;17/11/1987;19/11/2012;50100;1;1;;;;;
9151002441;3;;03/12/2012;.;1;1;;;;;
9151002442;2;28/12/1974;04/12/2012;50100;1;1;;;;;
9151002457;2;08/05/1940;11/12/2012;50260;1;0;;;;;
9151002653;2;09/03/1952;19/03/2013;50100;1;0;;;;;
9151002684;2;18/05/1983;06/04/2013;50250;1;0;;;;;
9151002690;2;26/10/1984;10/04/2013;92500;1;1;;;;;
9151002771;2;18/01/1992;18/05/2013;86190;1;1;;;;;
9151002876;2;;19/08/2013;50260;1;0;;;;;
9151002930;2;04/01/1975;19/09/2013;50110;1;0;;;;;
9151002961;2;30/03/1992;28/09/2013;50630;1;1;;;;;
9151002966;2;26/09/1976;01/10/2013;.;1;1;;;;;
9151002986;2;10/10/1971;19/10/2013;50110;1;1;;;;;
9151003032;2;01/04/1985;16/11/2013;14960;1;0;;;;;
9170336082;2;;02/12/2008;35800;0;0;;;;;
9320336992;2;;28/11/2008;30000;0;0;;;;;
9320337038;2;;05/12/2008;30620;1;1;;;;;
9320337039;2;27/08/1962;05/12/2008;30000;1;0;;;;;
9320337075;1;18/07/1984;11/12/2008;30000;0;1;;;;;
9320337079;2;;12/12/2008;07160;0;0;;;;;
9320337111;2;;17/12/2008;30190;0;0;;;;;
9320337146;2;;23/12/2008;34130;0;0;;;;;
9320343108;2;;03/03/2009;30320;0;0;;;;;
9320343114;2;;04/03/2009;30900;0;0;;;;;
9320343115;2;25/06/1977;04/03/2009;30510;1;1;;;;;
9320343143;2;;18/03/2009;30900;1;1;;;;;
9320343159;2;;20/03/2009;30300;0;0;;;;;
9320343200;3;;02/04/2009;13460;1;1;;;;;
9320343206;2;;04/04/2009;30320;0;1;;;;;
9320343347;2;;02/05/2009;91210;1;0;;;;;
9320343353;2;;02/05/2009;30900;0;1;;;;;
9320343376;1;02/12/1975;08/05/2009;30000;0;1;;;;;
9320343395;2;;12/05/2009;34400;0;0;;;;;
9320343411;2;;16/05/2009;30230;0;0;;;;;
9320343415;2;27/06/1956;16/05/2009;13990;1;0;;;;;
9320343458;3;;27/05/2009;30190;0;1;;;;;
9320343544;3;;12/06/2009;30132;0;0;;;;;
9320343566;1;;15/06/2009;34280;0;1;;;;;
9320343621;3;;28/07/2009;30300;0;1;;;;;
9320343656;2;;12/08/2009;69200;0;1;;;;;
9320343701;3;;26/08/2009;30000;0;0;;;;;
9320343776;3;;12/09/2009;34920;0;1;;;;;
9320343804;2;;18/09/2009;30360;0;1;;;;;
9320343807;2;;18/09/2009;34090;0;0;;;;;
9320343820;2;;19/09/2009;30250;1;1;;;;;
9320343872;2;;02/10/2009;30900;0;0;;;;;
9320343892;3;;05/10/2009;30000;0;0;;;;;
9320343898;2;;07/10/2009;30230;0;1;;;;;
9320343934;2;22/08/1970;13/10/2009;30700;0;1;;;;;
9321000020;2;;17/10/2009;30000;0;1;;;;;
9321000030;2;;20/10/2009;30900;0;0;;;;;
9321000052;2;;24/10/2009;30190;0;0;;;;;
9321000178;2;;25/11/2009;34000;1;1;;;;;
9321000275;2;;16/12/2009;30000;0;1;;;;;
9321000276;2;;16/12/2009;30870;0;1;;;;;
9321000279;2;;16/12/2009;30900;0;1;;;;;
9321000290;2;;19/12/2009;30132;0;1;;;;;
9321000483;2;;17/03/2010;30000;0;1;;;;;
9321000554;2;;31/03/2010;30420;0;1;;;;;
9321000586;2;;06/04/2010;30470;0;1;;;;;
9321000630;2;;16/04/2010;31300;1;0;;;;;
9321000710;2;;07/05/2010;30000;0;1;;;;;
9321000774;3;;21/05/2010;17220;1;1;;;;;
9321000813;2;;31/05/2010;30600;1;1;;;;;
9321000826;2;;02/06/2010;30900;0;1;;;;;
9321000888;2;;16/06/2010;13200;0;1;;;;;
9321000899;2;09/10/1945;19/06/2010;13009;1;1;;;;;
9321000939;2;;13/07/2010;30820;1;1;;;;;
9321000971;2;;26/08/2010;30320;0;0;;;;;
9321000983;2;;31/08/2010;30000;0;1;;;;;
9321001021;2;;06/09/2010;34160;0;1;;;;;
9321001194;2;;12/10/2010;30190;0;1;;;;;
9321001255;2;;23/10/2010;30140;1;0;;;;;
9321001429;2;;06/12/2010;30700;0;1;;;;;
9321001435;2;;08/12/2010;30320;0;0;;;;;
9321001436;2;;08/12/2010;30000;1;1;;;;;
9321001565;2;;23/02/2011;30360;0;1;;;;;
9321001573;2;;24/02/2011;30330;0;1;;;;;
9321001685;2;;23/03/2011;30190;0;1;;;;;
9321001697;2;;25/03/2011;30620;0;0;;;;;
9321001731;2;;30/03/2011;30290;0;0;;;;;
9321001747;2;;02/04/2011;30420;0;1;;;;;
9321001763;2;;08/04/2011;30000;0;1;;;;;
9321001800;2;;15/04/2011;30620;0;1;;;;;
9321001836;2;;22/04/2011;30900;0;0;;;;;
9321001875;2;;04/05/2011;30000;1;1;;;;;
9321001977;2;;27/05/2011;30640;1;1;;;;;
9321002005;2;;03/06/2011;34250;0;1;;;;;
9321002019;3;18/12/1990;06/06/2011;13004;1;1;;;;;
9321002077;2;;16/08/2011;.;0;1;;;;;
9321002117;2;;10/09/2011;30360;0;1;;;;;
9321002149;2;;27/09/2011;30900;0;0;;;;;
9321002150;2;;28/09/2011;30000;0;1;;;;;
9321002183;2;;08/10/2011;34070;0;1;;;;;
9321002223;2;;19/10/2011;30900;0;0;;;;;
9321002273;2;;29/10/2011;30310;1;1;;;;;
9321002302;2;;10/11/2011;30840;1;1;;;;;
9321002398;2;;17/12/2011;30190;0;1;;;;;
9321002417;2;;20/12/2011;30127;1;1;;;;;
9321002476;2;;02/02/2012;30390;1;1;;;;;
9321002488;2;;06/02/2012;30000;0;1;;;;;
9321002516;3;03/03/1992;14/02/2012;30114;0;1;;;;;
9321002578;2;;27/02/2012;30000;0;0;;;;;
9321002618;2;;07/03/2012;30700;0;1;;;;;
9321002636;2;;10/03/2012;30000;0;1;;;;;
9321002665;2;;20/03/2012;20146;1;1;;;;;
9321002736;2;;06/04/2012;30980;0;0;;;;;
9321002757;2;;13/04/2012;30900;1;1;;;;;
9321002780;2;;24/04/2012;84000;0;0;;;;;
9321002781;2;;24/04/2012;30132;1;1;;;;;
9321002840;2;;05/05/2012;30100;0;1;;;;;
9321002851;2;;09/05/2012;30190;1;1;;;;;
9321002864;2;;11/05/2012;.;0;0;;;;;
9321002972;2;;06/06/2012;34400;1;1;;;;;
9321003095;2;;06/08/2012;51420;0;1;;;;;
9321003201;2;;04/09/2012;30000;0;1;;;;;
9321003211;2;;07/09/2012;30000;0;1;;;;;
9321003236;2;;14/09/2012;13200;0;1;;;;;
9321003363;2;;11/10/2012;30230;0;1;;;;;
9321003420;2;;20/10/2012;30600;1;1;;;;;
9321003429;2;;22/10/2012;30128;0;0;;;;;
9321003459;2;;26/10/2012;30230;0;0;;;;;
9321003467;2;;27/10/2012;30000;0;0;;;;;
9321003643;2;;30/11/2012;13200;0;1;;;;;
9321003719;2;;14/12/2012;30470;0;1;;;;;
9321003753;2;;19/12/2012;13200;0;1;;;;;
9321003920;2;30/12/1961;07/02/2013;30670;1;0;;;;;
9321003923;2;;08/02/2013;30127;0;1;;;;;
9321003975;2;28/04/1966;21/02/2013;30980;1;1;;;;;
9321004019;2;;07/03/2013;30100;1;1;;;;;
9321004035;2;;13/03/2013;34130;1;1;;;;;
9321004051;2;;16/03/2013;30000;0;1;;;;;
9321004081;2;;22/03/2013;13310;0;1;;;;;
9321004115;2;;01/04/2013;39500;1;0;;;;;
9321004158;2;;11/04/2013;30900;0;1;;;;;
9321004196;2;;23/04/2013;30820;1;1;;;;;
9321004226;2;19/03/1975;29/04/2013;30220;1;1;;;;;
9321004247;2;;03/05/2013;30900;1;1;;;;;
9321004294;2;;15/05/2013;30900;0;1;;;;;
9321004334;2;;25/05/2013;94270;1;1;;;;;
9321004336;2;;27/05/2013;30128;1;1;;;;;
9321004361;2;;31/05/2013;30210;0;1;;;;;
9321004373;2;;03/06/2013;30127;1;1;;;;;
9321004435;2;;22/06/2013;30000;1;1;;;;;
9321004436;2;;22/06/2013;30000;1;1;;;;;
9321004444;2;;22/06/2013;.;1;1;;;;;
9321004465;2;;12/07/2013;30310;1;1;;;;;
9321004499;2;;24/07/2013;30300;0;1;;;;;
9321004531;2;;14/08/2013;30700;0;1;;;;;
9321004593;2;;11/09/2013;30670;0;0;;;;;
9321004631;3;;02/10/2013;87000;1;1;;;;;
9321004699;2;;30/10/2013;30800;1;0;;;;;
9321004783;2;;02/12/2013;.;1;1;;;;;
9321004902;2;;08/01/2014;30132;1;0;;;;;
9321004922;2;;09/01/2014;30900;1;1;;;;;
9321004923;2;;09/01/2014;30510;1;1;;;;;
9321004993;2;;12/01/2014;.;1;0;;;;;
9321004996;2;;12/01/2014;30870;1;1;;;;;
9321005029;2;;15/01/2014;30900;1;1;;;;;
9321005101;2;;18/01/2014;30640;0;1;;;;;
9420321796;2;;13/12/2008;68910;0;0;;;;;
9420321839;2;;24/01/2009;83300;1;1;;;;;
9420321847;2;;28/01/2009;68000;0;0;;;;;
9420321970;3;15/12/1979;09/06/2009;68910;1;0;;;;;
9420322005;3;;27/06/2009;.;0;0;;;;;
9420322008;3;;27/06/2009;.;0;0;;;;;
9420322011;3;;29/06/2009;68000;0;0;;;;;
9420322016;3;13/07/1975;09/07/2009;68630;0;0;;;;;
9420322075;3;;26/09/2009;68000;0;0;;;;;
9420322119;3;;06/11/2009;68000;0;0;;;;;
9421000129;2;28/03/1955;24/04/2010;68420;0;1;;;;;
9421000140;2;;07/05/2010;75015;0;1;;;;;
9421000159;2;23/02/1980;19/05/2010;68000;1;1;;;;;
9421000177;2;;29/05/2010;68000;0;0;;;;;
9421000182;2;18/02/1962;01/06/2010;68000;0;0;;;;;
9421000195;2;;05/06/2010;68000;1;1;;;;;
9421000306;2;;13/11/2010;68280;1;0;;;;;
9421000547;2;;30/07/2011;68230;0;1;;;;;
9421000744;3;;07/04/2012;68230;1;1;;;;;
9421000853;2;;18/08/2012;68000;1;1;;;;;
9421000864;2;;31/08/2012;68150;0;1;;;;;
9421000980;2;;22/12/2012;67000;0;1;;;;;
9421001007;2;;08/02/2013;68000;0;1;;;;;
9421001035;2;;25/03/2013;68170;0;1;;;;;
9421001054;2;;20/04/2013;68420;1;0;;;;;
9421001069;2;;04/05/2013;68280;0;1;;;;;
9421001111;2;;13/07/2013;68000;1;0;;;;;
9421001194;2;;04/12/2013;68125;0;1;;;;;
9470343026;2;20/07/1971;05/03/2009;07200;1;0;;;;;
9470343095;1;;24/04/2009;43000;0;0;;;;;
9470343147;3;;10/06/2009;07600;0;0;;;;;
9470343191;2;30/01/1971;08/08/2009;07200;1;0;;;;;
9470343224;3;;01/09/2009;02330;1;0;;;;;
9471000013;2;27/09/1955;20/10/2009;07230;0;1;;;;;
9471000063;2;;10/12/2009;07300;0;0;;;;;
9471000095;2;;28/01/2010;07200;1;1;;;;;
9471000113;2;14/07/1955;16/03/2010;07200;0;0;;;;;
9471000221;2;24/07/1975;19/06/2010;07170;0;1;;;;;
9471000227;2;04/06/1965;23/06/2010;07110;0;1;;;;;
9471000334;2;09/01/1987;22/10/2010;75002;1;0;;;;;
9471000338;2;;25/10/2010;07200;0;1;;;;;
9471000349;2;25/03/1944;29/10/2010;07110;0;0;;;;;
9471000465;3;;03/03/2011;38000;1;0;;;;;
9471000541;2;24/07/1973;10/05/2011;07600;1;0;;;;;
9471000562;2;19/08/1985;30/05/2011;07200;0;0;;;;;
9471000571;2;;15/06/2011;07200;1;1;;;;;
9471000581;2;;16/07/2011;07170;0;1;;;;;
9471000671;2;21/01/1963;03/11/2011;07200;1;1;;;;;
9471000810;2;;04/05/2012;07200;0;0;;;;;
9471000876;2;;18/09/2012;07600;0;1;;;;;
9471000889;2;12/12/1950;11/10/2012;07460;0;0;;;;;
9471000896;2;;15/10/2012;13011;0;1;;;;;
9471001103;2;;17/04/2013;07200;1;0;;;;;
9471001156;2;;27/05/2013;07170;0;0;;;;;
9471001164;2;;04/06/2013;07140;1;0;;;;;
9471001215;2;;03/07/2013;07200;1;0;;;;;
9471001234;2;;12/07/2013;07200;1;0;;;;;
9471001319;2;;17/08/2013;38600;1;0;;;;;
9480336780;3;;09/12/2008;20200;0;1;;;;;
9480336783;2;;10/12/2008;20200;0;1;;;;;
9480355808;2;;21/02/2009;20260;0;1;;;;;
9480355816;2;;07/03/2009;20200;0;1;;;;;
9480355849;2;13/07/1958;14/04/2009;20090;1;1;;;;;
9480355856;2;;18/04/2009;20200;0;1;;;;;
9480355924;2;;24/06/2009;75015;1;1;;;;;
9480355965;3;;31/08/2009;20620;0;1;;;;;
9480355994;3;;12/09/2009;20200;0;1;;;;;
9480356030;3;;02/10/2009;20600;0;1;;;;;
9481000002;2;;21/10/2009;20260;0;1;;;;;
9481000024;2;;29/10/2009;20200;0;1;;;;;
9481000059;2;;24/11/2009;20200;1;1;;;;;
9481000177;2;;25/02/2010;20200;0;1;;;;;
9481000231;2;;01/04/2010;20290;0;1;;;;;
9481000261;2;;13/04/2010;20200;1;1;;;;;
9481000346;2;;28/05/2010;20200;0;1;;;;;
9481000783;2;;17/12/2010;20256;0;1;;;;;
9481000799;2;;21/12/2010;20600;0;1;;;;;
9481000831;2;;05/01/2011;20600;0;1;;;;;
9481000852;2;;14/01/2011;20200;0;1;;;;;
9481000962;2;;07/02/2011;20620;0;1;;;;;
9481001005;2;;22/02/2011;20200;0;1;;;;;
9481001033;2;;19/03/2011;20200;0;1;;;;;
9481001093;2;;27/04/2011;20221;0;1;;;;;
9481001096;2;;29/04/2011;20600;0;1;;;;;
9481001178;2;;18/06/2011;.;0;1;;;;;
9481001334;2;;14/11/2011;20200;0;1;;;;;
9481001419;2;;16/12/2011;20200;0;1;;;;;
9481001427;2;;17/12/2011;20620;0;1;;;;;
9481001436;2;;19/12/2011;20200;0;1;;;;;
9481001505;2;;28/04/2012;20200;0;1;;;;;
9481001652;2;;10/10/2012;20250;0;1;;;;;
9481001762;2;;15/12/2012;20290;0;1;;;;;
9481001792;2;;29/12/2012;20200;0;1;;;;;
9481001819;3;;21/02/2013;20200;0;1;;;;;
9481001853;2;;06/05/2013;20243;0;1;;;;;
9481001871;2;;25/05/2013;20200;0;1;;;;;
9481002001;2;;16/11/2013;.;1;1;;;;;
9481002038;2;;14/12/2013;20243;0;1;;;;;
9481002082;2;;13/01/2014;20220;0;1;;;;;
9490336897;2;;27/11/2008;.;0;0;;;;;
9490336957;2;07/10/1995;13/12/2008;64230;0;0;;;;;
9490336971;2;;16/12/2008;.;0;0;;;;;
9490357782;2;;17/03/2009;64680;0;0;;;;;
9490357848;2;;07/04/2009;64000;0;1;;;;;
9490357854;1;26/11/1972;09/04/2009;64140;0;1;;;;;
9490357875;2;;14/04/2009;64370;0;0;;;;;
9490358163;3;;09/07/2009;64360;0;0;;;;;
9490358177;3;;11/07/2009;64300;1;0;;;;;
9490358197;2;;17/07/2009;40330;0;1;;;;;
9490358237;2;;21/07/2009;64510;0;0;;;;;
9490358251;2;;24/07/2009;64230;0;0;;;;;
9490358325;3;;15/08/2009;64000;0;1;;;;;
9490358487;3;;25/09/2009;64110;0;1;;;;;
9491000054;2;29/10/1988;16/10/2009;16600;1;0;;;;;
9491000064;2;;17/10/2009;40220;1;1;;;;;
9491000112;2;;27/10/2009;40360;0;0;;;;;
9491000154;2;;07/11/2009;64800;0;1;;;;;
9491000266;2;;01/12/2009;64121;0;1;;;;;
9491000318;2;;13/12/2009;64230;0;1;;;;;
9491000374;2;;21/12/2009;64000;1;1;;;;;
9491000486;2;;15/02/2010;64800;0;1;;;;;
9491000519;2;;24/02/2010;65000;0;1;;;;;
9491000676;2;;06/04/2010;64290;0;1;;;;;
9491000679;2;;06/04/2010;75016;0;0;;;;;
9491000681;2;;06/04/2010;64130;0;0;;;;;
9491000725;2;;16/04/2010;64320;0;0;;;;;
9491000763;2;;23/04/2010;64360;1;0;;;;;
9491000935;2;;11/06/2010;64140;0;0;;;;;
9491000940;2;;12/06/2010;33400;1;1;;;;;
9491000982;2;;25/06/2010;64410;0;1;;;;;
9491000994;2;;07/07/2010;65100;1;0;;;;;
9491000999;2;;22/07/2010;64230;0;1;;;;;
9491001064;2;;01/09/2010;64290;0;1;;;;;
9491001146;2;;28/09/2010;64110;0;1;;;;;
9491001164;2;;05/10/2010;64420;0;0;;;;;
9491001199;2;;16/10/2010;64420;1;0;;;;;
9491001326;2;;03/12/2010;64000;1;1;;;;;
9491001371;2;;14/12/2010;.;0;0;;;;;
9491001405;2;;21/12/2010;64230;0;0;;;;;
9491001658;2;;23/03/2011;64230;1;0;;;;;
9491001743;2;;30/04/2011;64570;1;0;;;;;
9491001894;2;;08/08/2011;42100;0;1;;;;;
9491002054;2;;22/10/2011;64400;0;0;;;;;
9491002129;2;;28/11/2011;64230;0;0;;;;;
9491002206;2;;17/12/2011;64230;0;1;;;;;
9491002213;2;;17/12/2011;64230;1;1;;;;;
9491002224;2;;19/12/2011;64290;0;1;;;;;
9491002239;2;;23/12/2011;64300;0;1;;;;;
9491002262;2;;28/01/2012;64000;0;1;;;;;
9491002373;2;;14/03/2012;64400;0;1;;;;;
9491002526;2;;05/05/2012;64160;0;1;;;;;
9491002535;2;;08/05/2012;64450;0;1;;;;;
9491002551;2;;12/05/2012;64230;1;1;;;;;
9491002626;2;;11/06/2012;64230;0;1;;;;;
9491002652;2;;23/06/2012;91120;1;1;;;;;
9491002780;2;;25/07/2012;97417;0;1;;;;;
9491002789;2;;28/07/2012;64110;0;0;;;;;
9491002804;2;;30/07/2012;64000;0;1;;;;;
9491003010;2;;12/10/2012;.;0;1;;;;;
9491003066;2;;26/10/2012;64140;1;0;;;;;
9491003083;2;;30/10/2012;64000;1;1;;;;;
9491003116;2;;05/11/2012;64110;0;1;;;;;
9491003135;2;;10/11/2012;64110;0;1;;;;;
9491003286;2;;21/12/2012;40800;0;0;;;;;
9491003312;2;;31/12/2012;64800;0;1;;;;;
9491003511;2;;13/05/2013;64230;1;0;;;;;
9491003521;2;;17/05/2013;64320;0;0;;;;;
9491003569;2;;05/06/2013;64110;0;1;;;;;
9491003572;2;;06/06/2013;64121;0;1;;;;;
9491003598;2;;15/06/2013;64000;1;0;;;;;
9491003656;2;;29/06/2013;40700;1;0;;;;;
9491003774;2;;27/07/2013;64160;0;1;;;;;
9491003782;2;;09/09/2013;64230;0;1;;;;;
9491003891;2;;04/10/2013;64290;0;1;;;;;
9491003935;2;;24/10/2013;64110;1;0;;;;;
9491003960;2;;02/11/2013;64140;0;0;;;;;
9491003969;3;;05/11/2013;64170;0;1;;;;;
9491004013;2;;19/11/2013;64360;0;1;;;;;
9491004057;2;;04/12/2013;64230;0;1;;;;;
9491004069;2;;06/12/2013;64800;0;1;;;;;
9491004088;2;;09/12/2013;64110;0;1;;;;;
9491004195;2;;23/01/2014;65600;0;1;;;;;
9500343439;2;;30/12/2008;08200;0;0;;;;;
9500355536;2;16/03/2000;26/03/2009;08000;0;1;;;;;
9500355570;2;;25/04/2009;08430;0;1;;;;;
9500355582;2;;02/05/2009;08330;0;1;;;;;
9500355594;2;;13/05/2009;08000;0;1;;;;;
9500359917;3;;25/07/2009;08190;0;1;;;;;
9500359922;3;;28/07/2009;08120;0;0;;;;;
9500359984;2;;11/09/2009;08000;0;0;;;;;
9501000128;2;;10/01/2010;08160;1;0;;;;;
9501000136;2;;13/01/2010;08090;0;1;;;;;
9501000195;2;;09/02/2010;08000;1;1;;;;;
9501000303;2;;17/04/2010;51140;1;0;;;;;
9501000311;2;;21/04/2010;08090;1;1;;;;;
9501000504;2;;13/08/2010;93160;0;1;;;;;
9501000589;2;;06/11/2010;08000;0;0;;;;;
9501000702;2;;15/10/2011;08000;0;1;;;;;
9501000727;3;;05/11/2011;08000;1;1;;;;;
9501000747;2;;15/12/2011;08000;0;0;;;;;
9501000757;3;;22/12/2011;08130;1;1;;;;;
9501000766;3;;01/02/2012;52300;0;1;;;;;
9501000781;2;;17/02/2012;08000;0;1;;;;;
9501000812;2;;28/03/2012;08090;0;1;;;;;
9501000958;2;;06/07/2012;08800;0;1;;;;;
9501000971;2;;09/07/2012;08390;0;1;;;;;
9501001099;2;;27/08/2012;08000;0;1;;;;;
9501001277;2;;20/06/2013;08200;0;0;;;;;
9510321782;2;;26/11/2008;03000;0;0;;;;;
9510321804;2;;26/11/2008;03400;0;0;;;;;
9510336728;3;;21/12/2008;03400;0;0;;;;;
9510343459;1;04/06/1974;31/12/2008;03000;0;1;;;;;
9510343570;1;24/03/1983;07/02/2009;03160;0;0;;;;;
9510343628;1;;28/03/2009;03000;1;1;;;;;
9510343714;2;;16/05/2009;03000;0;1;;;;;
9510343855;3;;15/07/2009;51220;0;0;;;;;
9510343884;3;;31/07/2009;03290;1;1;;;;;
9510343915;3;30/09/1983;28/08/2009;03400;0;1;;;;;
9510343948;3;04/06/1955;14/09/2009;03000;0;0;;;;;
9510343977;2;24/08/1959;07/10/2009;03000;1;0;;;;;
9511000091;2;;29/12/2009;.;0;0;;;;;
9511000197;2;22/05/1962;23/02/2010;03400;0;1;;;;;
9511000271;2;;17/04/2010;03210;0;0;;;;;
9511000274;2;;22/04/2010;03330;0;1;;;;;
9511000358;3;;03/07/2010;63000;1;0;;;;;
9511000382;2;;10/07/2010;58250;0;1;;;;;
9511000495;2;;01/10/2010;03400;1;1;;;;;
9511000496;2;;01/10/2010;03210;0;0;;;;;
9511000519;2;;21/10/2010;03210;0;1;;;;;
9511000544;3;;12/11/2010;21000;1;1;;;;;
9511000567;2;;04/12/2010;07500;0;1;;;;;
9511000586;2;;17/12/2010;.;0;0;;;;;
9511000615;2;;31/12/2010;.;0;1;;;;;
9511000709;2;;05/02/2011;03000;1;1;;;;;
9511000746;3;;24/03/2011;03460;1;1;;;;;
9511000828;2;12/06/1945;22/06/2011;03400;0;1;;;;;
9511000842;2;;25/06/2011;03000;1;0;;;;;
9511000871;2;;06/07/2011;03000;1;1;;;;;
9511000877;2;27/10/1966;06/07/2011;.;1;1;;;;;
9511000903;2;13/03/1963;21/07/2011;03000;1;0;;;;;
9511000924;2;;18/08/2011;93600;0;1;;;;;
9511000961;2;;28/09/2011;.;0;0;;;;;
9511000972;2;;08/10/2011;03000;1;0;;;;;
9511001027;3;;30/11/2011;03000;1;0;;;;;
9511001083;2;;11/01/2012;03340;0;1;;;;;
9511001108;2;;13/01/2012;71600;0;1;;;;;
9511001119;2;;14/01/2012;.;0;0;;;;;
9511001189;2;;27/01/2012;03210;1;1;;;;;
9511001205;2;;30/01/2012;63000;1;1;;;;;
9511001274;2;02/10/1971;18/02/2012;71140;0;0;;;;;
9511001299;2;04/10/1974;28/02/2012;03000;1;0;;;;;
9511001363;2;16/04/1969;28/04/2012;03400;0;1;;;;;
9511001405;2;;26/05/2012;03000;0;0;;;;;
9511001511;2;;13/07/2012;03340;1;0;;;;;
9511001573;2;29/11/1976;31/07/2012;03000;0;1;;;;;
9511001633;2;01/02/1957;22/09/2012;18000;0;1;;;;;
9511001670;2;;27/10/2012;03400;0;1;;;;;
9511001697;2;;17/11/2012;63400;1;0;;;;;
9511001843;2;27/09/1987;25/01/2013;03230;1;1;;;;;
9511001935;2;;17/04/2013;03000;0;0;;;;;
9511001981;2;;14/06/2013;03000;1;0;;;;;
9511002128;2;17/07/1939;17/12/2013;03000;0;1;;;;;
9511002141;2;;26/12/2013;94300;1;0;;;;;
9511002148;2;;08/01/2014;.;1;0;;;;;
9511002196;2;;12/01/2014;58600;0;1;;;;;
9530354825;2;;13/01/2009;.;0;0;;;;;
9530354826;2;;13/01/2009;62162;0;0;;;;;
9530354917;2;;11/05/2009;62100;0;0;;;;;
9530354932;3;;29/05/2009;62720;0;0;;;;;
9530354936;3;;04/06/2009;62850;0;1;;;;;
9530354959;3;;24/06/2009;62910;0;0;;;;;
9530354972;3;;30/06/2009;62231;0;0;;;;;
9530355068;3;;24/10/2009;62100;0;0;;;;;
9530355069;3;;24/10/2009;62890;0;0;;;;;
9531000061;3;;09/01/2010;62100;0;1;;;;;
9531000073;2;;15/01/2010;62179;0;0;;;;;
9540336565;2;;03/12/2008;65000;0;1;;;;;
9540355365;2;;23/01/2009;65410;0;0;;;;;
9540355421;2;18/09/1976;18/02/2009;64530;0;0;;;;;
9540356334;1;;05/03/2009;31000;1;1;;;;;
9540356400;1;;21/03/2009;65000;0;0;;;;;
9540356443;2;;06/04/2009;65400;0;0;;;;;
9540356446;1;;23/05/2009;31200;0;0;;;;;
9540356509;2;;02/05/2009;65460;0;0;;;;;
9540356598;2;;08/06/2009;78860;1;0;;;;;
9540356619;2;;15/06/2009;65350;0;0;;;;;
